class,filename,angle_deg,x1,y1,x2,y2,view_w,view_h,status
3_left,20260831_201420.jpg,39.32,307,641,393,536,615,820,ok
3_left,20260831_201440.jpg,18.21,267,634,318,479,615,820,ok
3_left,20260902_165849.jpg,19.44,286,605,334,469,615,820,ok
3_left,20260902_165851.jpg,10.27,310,611,337,462,615,820,ok
3_left,20260902_165932.jpg,11.91,312,606,343,459,615,820,ok
3_left,20260902_165942.jpg,11.31,309,580,332,465,615,820,ok
3_left,20260902_170359.jpg,34.04,310,553,387,439,615,820,ok
3_left,20260902_170405.jpg,14.04,290,588,323,456,615,820,ok
3_left,20260904_161730.jpg,,,,,,615,820,skipped
3_left,20260904_161733.jpg,12.35,281,535,311,398,615,820,ok
3_left,20260904_161813.jpg,20.46,315,525,362,399,615,820,ok
3_left,20260904_161814.jpg,32.28,344,525,428,392,615,820,ok
3_left,20260904_161820.jpg,14.04,275,529,314,373,615,820,ok
3_left,20260904_170802.jpg,11.22,292,540,316,419,615,820,ok
3_left,20260904_170803.jpg,49.61,298,621,432,507,615,820,ok
3_left,20260904_170830.jpg,18.63,248,599,307,424,615,820,ok
3_left,20260904_170831.jpg,16.27,297,584,344,423,615,820,ok
3_left,20260904_170845.jpg,45.61,361,614,503,475,615,820,ok
3_left,20260904_170847.jpg,13.86,357,563,394,413,615,820,ok
3_left,20260904_172132.jpg,11.63,352,561,380,425,615,820,ok
3_left,20260904_172133.jpg,45.00,379,529,475,433,615,820,ok
3_left,20260904_172204.jpg,10.55,279,645,317,441,615,820,ok
3_left,left (1184).jpg,17.84,250,613,306,439,615,820,ok
3_left,left (1393).jpg,56.00,243,636,372,549,615,820,ok
3_left,left (1625).jpg,45.71,256,625,378,506,615,820,ok
3_left,left (1666).jpg,60.13,274,655,476,539,615,820,ok
3_left,left (1900).jpg,28.53,231,594,312,445,615,820,ok
3_left,left (2).jpg,16.73,296,564,351,381,615,820,ok
3_left,left (210).jpg,65.11,233,442,496,320,615,820,ok
3_left,left (2133).jpg,,,,,,615,820,skipped
3_left,left (2341).jpg,20.35,284,535,353,349,615,820,ok
3_left,left (235).jpg,10.85,269,518,310,304,615,820,ok
3_left,left (2574).jpg,20.13,300,564,359,403,615,820,ok
3_left,left (2630).jpg,51.47,255,591,412,466,615,820,ok
3_left,left (2849).jpg,50.23,256,562,405,438,615,820,ok
3_left,left (3072).jpg,32.84,234,536,345,364,615,820,ok
3_left,left (3290).jpg,24.67,291,445,353,310,615,820,ok
3_left,left (3306).jpg,,,,,,615,820,skipped
3_left,left (3355).jpg,,,,,,615,820,skipped
3_left,left (3588).jpg,28.69,304,591,408,401,615,820,ok
3_left,left (443).jpg,36.39,287,612,430,418,615,820,ok
3_left,left (508).jpg,39.64,336,547,452,407,615,820,ok
3_left,left (718).jpg,17.78,263,560,331,348,615,820,ok
3_left,left (951).jpg,9.32,305,494,338,293,615,820,ok
4_right,20260708_192203.jpg,-21.99,272,479,209,323,615,820,ok
4_right,20260708_203255.jpg,-19.39,268,596,224,471,615,820,ok
4_right,20260708_203259.jpg,-23.09,240,589,185,460,615,820,ok
4_right,20260709_201946.jpg,-6.65,216,570,195,390,615,820,ok
4_right,20260709_203000.jpg,-9.35,236,547,208,377,615,820,ok
4_right,20260709_203021.jpg,-17.53,217,547,157,357,615,820,ok
4_right,20260709_203844.jpg,-10.40,210,541,172,334,615,820,ok
4_right,20260719_141743.jpg,-9.20,183,482,154,303,615,820,ok
4_right,20260719_141815.jpg,,,,,,615,820,skipped
4_right,20260719_141816.jpg,,,,,,615,820,skipped
4_right,20260719_141822.jpg,-15.86,236,587,186,411,615,820,ok
4_right,20260719_150939.jpg,-16.63,216,505,173,361,615,820,ok
4_right,20260722_133700.jpg,-38.24,182,513,89,395,615,820,ok
4_right,20260722_133704.jpg,-11.51,229,599,184,378,615,820,ok
4_right,20260724_190853.jpg,-13.24,257,579,213,392,615,820,ok
4_right,20260724_190909.jpg,-10.18,260,567,223,361,615,820,ok
4_right,20260724_190912.jpg,-26.99,244,555,162,394,615,820,ok
4_right,20260724_200442.jpg,-21.04,229,541,164,372,615,820,ok
4_right,20260724_200446.jpg,,,,,,615,820,skipped
4_right,20260724_200447.jpg,-17.80,276,601,206,383,615,820,ok
4_right,20260724_200454.jpg,-24.37,403,628,321,447,615,820,ok
4_right,20260724_201403.jpg,-52.65,287,638,97,493,615,820,ok
4_right,20260724_201430.jpg,-50.04,309,641,130,491,615,820,ok
4_right,20260724_201431.jpg,-29.91,237,631,130,445,615,820,ok
4_right,20260724_201455.jpg,-21.12,257,619,189,443,615,820,ok
4_right,20260724_201456.jpg,-42.16,255,580,140,453,615,820,ok
4_right,20260724_202200.jpg,-41.86,243,561,131,436,615,820,ok
4_right,20260724_202202.jpg,-28.05,306,620,225,468,615,820,ok
4_right,20260724_202443.jpg,-20.52,307,604,249,449,615,820,ok
4_right,20260724_202712.jpg,-14.26,275,576,229,395,615,820,ok
4_right,20260727_151135.jpg,-17.24,257,573,212,428,615,820,ok
4_right,20260727_151147.jpg,-25.16,243,620,158,439,615,820,ok
4_right,20260727_151149.jpg,-22.33,185,591,116,423,615,820,ok
4_right,20260730_190450.jpg,-33.69,324,615,218,456,615,820,ok
4_right,20260730_190453.jpg,-46.42,284,638,139,500,615,820,ok
4_right,20260731_012218.jpg,-17.87,261,598,212,446,615,820,ok
4_right,20260731_012312.jpg,-11.16,232,587,202,435,615,820,ok
4_right,20260731_012352.jpg,-19.98,236,563,184,420,615,820,ok
4_right,20260731_012416.jpg,-13.37,242,640,208,497,615,820,ok
4_right,20260731_012611.jpg,-32.76,245,622,153,479,615,820,ok
4_right,20260731_012629.jpg,-41.05,247,635,112,480,615,820,ok
4_right,20260731_012908.jpg,,246,614,175,469,615,820,skipped
4_right,20260731_013059.jpg,,,,,,615,820,skipped
4_right,20260731_013106.jpg,-54.94,302,690,131,570,615,820,ok
4_right,20260731_013423.jpg,-27.48,318,641,228,468,615,820,ok
4_right,20260731_013453.jpg,,,,,,615,820,skipped
4_right,20260731_013608.jpg,-47.00,300,715,152,577,615,820,ok
4_right,20260731_013837.jpg,-51.17,350,693,186,561,615,820,ok
4_right,20260731_013838.jpg,-42.98,285,664,148,517,615,820,ok
4_right,20260731_013850.jpg,-36.49,284,691,159,522,615,820,ok
4_right,20260731_014023.jpg,-27.59,295,664,202,486,615,820,ok
4_right,20260731_014024.jpg,-30.55,280,670,159,465,615,820,ok
4_right,20260731_014423.jpg,-53.43,266,652,115,540,615,820,ok
4_right,20260731_014937.jpg,-15.62,324,649,272,463,615,820,ok
4_right,20260731_015001.jpg,-25.07,279,645,199,474,615,820,ok
4_right,20260731_015126.jpg,-55.66,270,662,68,524,615,820,ok
4_right,20260731_015207.jpg,-12.04,283,667,235,442,615,820,ok
4_right,20260731_015235.jpg,-11.75,280,652,238,450,615,820,ok
4_right,20260731_015310.jpg,-12.93,273,676,225,467,615,820,ok
4_right,20260731_015640.jpg,-22.33,259,707,190,539,615,820,ok
4_right,20260731_015826.jpg,-63.54,267,722,50,614,615,820,ok
4_right,20260731_015834.jpg,-47.86,306,724,117,553,615,820,ok
4_right,20260731_020200.jpg,-44.53,258,693,137,570,615,820,ok
4_right,20260731_020222.jpg,-15.64,302,656,253,481,615,820,ok
4_right,20260731_020552.jpg,,,,,,615,820,skipped
4_right,20260731_020835.jpg,-44.30,318,648,156,482,615,820,ok
4_right,20260731_020844.jpg,-36.07,302,694,176,521,615,820,ok
4_right,20260731_021438.jpg,-28.43,319,642,221,461,615,820,ok
4_right,20260731_022044.jpg,,,,,,615,820,skipped
4_right,20260731_022050.jpg,-36.09,304,668,191,513,615,820,ok
4_right,20260731_022543.jpg,-54.77,339,676,145,539,615,820,ok
4_right,20260803_202350.jpg,-29.14,319,686,227,521,615,820,ok
4_right,20260803_202401.jpg,-24.35,311,680,230,501,615,820,ok
4_right,20260803_202404.jpg,-26.19,334,667,243,482,615,820,ok
4_right,20260803_202425.jpg,-21.95,349,658,268,457,615,820,ok
4_right,20260803_202436.jpg,-21.09,302,601,216,378,615,820,ok
4_right,20260803_202438.jpg,-21.61,311,607,227,395,615,820,ok
4_right,20260803_203502.jpg,-37.61,301,627,160,444,615,820,ok
4_right,20260803_203754.jpg,,,,,,615,820,skipped
4_right,20260803_203914.jpg,,,,,,615,820,skipped
4_right,20260803_203917.jpg,-10.51,296,721,260,527,615,820,ok
4_right,20260803_203942.jpg,-15.65,271,721,213,514,615,820,ok
4_right,20260803_203945.jpg,-45.86,271,626,135,494,615,820,ok
4_right,20260804_182205.jpg,-16.48,286,587,228,391,615,820,ok
4_right,20260804_182403.jpg,-11.49,201,661,164,479,615,820,ok
4_right,20260804_182405.jpg,-35.43,307,591,169,397,615,820,ok
4_right,20260805_182210.jpg,-50.73,279,647,142,535,615,820,ok
4_right,20260805_202144.jpg,-18.35,251,697,186,501,615,820,ok
4_right,20260805_202149.jpg,-41.81,263,666,136,524,615,820,ok
4_right,20260806_203445.jpg,-41.65,249,665,96,493,615,820,ok
4_right,20260808_114925.jpg,-33.78,231,691,136,549,615,820,ok
4_right,20260809_172941.jpg,-42.98,224,657,87,510,615,820,ok
4_right,20260809_173622.jpg,-16.94,232,634,179,460,615,820,ok
4_right,20260809_173921.jpg,-17.69,249,642,197,479,615,820,ok
4_right,20260809_180128.jpg,-15.95,237,635,181,439,615,820,ok
4_right,20260809_180436.jpg,-37.87,266,655,154,511,615,820,ok
4_right,20260809_184426.jpg,-42.01,305,685,169,534,615,820,ok
4_right,20260812_203831.jpg,-9.76,224,668,186,447,615,820,ok
4_right,20260812_203832.jpg,-10.98,202,566,163,365,615,820,ok
4_right,20260812_205130.jpg,-36.51,252,665,158,538,615,820,ok
4_right,20260812_205232.jpg,-56.44,315,704,116,572,615,820,ok
4_right,20260812_205408.jpg,-52.20,267,642,111,521,615,820,ok
4_right,20260821_190952.jpg,,,,,,615,820,skipped
4_right,20260821_191004.jpg,-36.87,357,638,237,478,615,820,ok
4_right,20260821_191014.jpg,-38.27,324,641,197,480,615,820,ok
4_right,20260821_193234.jpg,-20.52,275,631,214,468,615,820,ok
4_right,20260823_142842.jpg,-21.58,266,651,196,474,615,820,ok
4_right,20260823_160640.jpg,-11.20,261,640,223,448,615,820,ok
4_right,20260823_160704.jpg,-10.86,258,576,225,404,615,820,ok
4_right,20260823_160853.jpg,-17.20,253,599,192,402,615,820,ok
4_right,20260823_160857.jpg,-8.87,305,641,268,404,615,820,ok
4_right,20260824_195730.jpg,-16.76,291,629,235,443,615,820,ok
4_right,20260824_200051.jpg,-6.77,253,627,232,450,615,820,ok
4_right,20260824_200250.jpg,-33.07,257,658,145,486,615,820,ok
4_right,20260827_201707.jpg,-26.25,294,680,186,461,615,820,ok
4_right,20260827_205639.jpg,-28.23,248,685,139,482,615,820,ok
4_right,20260828_104040.jpg,-11.43,270,624,233,441,615,820,ok
4_right,20260828_104042.jpg,-22.99,250,628,180,463,615,820,ok
4_right,20260828_104621.jpg,-23.24,243,626,173,463,615,820,ok
4_right,20260828_104642.jpg,-11.41,246,630,203,417,615,820,ok
4_right,20260828_115144.jpg,-16.03,255,604,203,423,615,820,ok
4_right,20260831_200234.jpg,-43.32,223,638,107,515,615,820,ok
4_right,20260831_200454.jpg,-26.68,245,672,146,475,615,820,ok
4_right,20260831_200615.jpg,-30.19,267,644,171,479,615,820,ok
4_right,20260831_200628.jpg,-7.58,244,674,217,471,615,820,ok
4_right,20260831_200820.jpg,-25.76,243,568,174,425,615,820,ok
4_right,20260831_200935.jpg,-20.98,250,598,199,465,615,820,ok
4_right,20260831_201020.jpg,-10.70,233,611,202,447,615,820,ok
4_right,20260831_201133.jpg,-11.39,226,575,199,441,615,820,ok
4_right,20260831_201149.jpg,-11.48,244,610,217,477,615,820,ok
4_right,20260831_201202.jpg,-9.99,236,613,208,454,615,820,ok
4_right,20260831_201242.jpg,-13.52,231,610,193,452,615,820,ok
4_right,20260831_201316.jpg,-29.48,212,635,134,497,615,820,ok
4_right,20260831_201327.jpg,-27.77,217,659,128,490,615,820,ok
4_right,20260831_201437.jpg,-19.31,198,627,150,490,615,820,ok
4_right,20260902_165935.jpg,-10.81,220,632,186,454,615,820,ok
4_right,20260902_170356.jpg,-10.98,239,616,207,451,615,820,ok
4_right,20260902_173821.jpg,-10.42,246,580,214,406,615,820,ok
4_right,20260904_161748.jpg,-38.38,226,581,127,456,615,820,ok
4_right,20260904_161749.jpg,-27.23,196,561,125,423,615,820,ok
4_right,20260904_161751.jpg,-10.74,180,596,147,422,615,820,ok
4_right,20260904_161806.jpg,-30.23,229,575,141,424,615,820,ok
4_right,20260904_161808.jpg,-16.70,223,588,160,378,615,820,ok
4_right,20260904_161809.jpg,-7.39,214,627,180,365,615,820,ok
4_right,20260904_161823.jpg,-6.10,232,636,204,374,615,820,ok
4_right,20260904_165508.jpg,-5.02,233,654,212,415,615,820,ok
4_right,20260904_170758.jpg,-17.54,241,609,186,435,615,820,ok
4_right,20260904_170800.jpg,-10.62,240,607,204,415,615,820,ok
4_right,20260904_170825.jpg,-41.50,223,608,108,478,615,820,ok
4_right,20260904_170827.jpg,-10.92,221,641,188,470,615,820,ok
4_right,20260904_170849.jpg,-6.63,220,652,197,454,615,820,ok
4_right,20260904_170850.jpg,-23.39,231,541,167,393,615,820,ok
4_right,20260904_172128.jpg,-33.79,227,596,134,457,615,820,ok
4_right,20260904_172129.jpg,-15.95,252,645,200,463,615,820,ok
4_right,20260904_172200.jpg,-33.21,218,561,127,422,615,820,ok
4_right,20260904_172201.jpg,-5.38,212,589,194,398,615,820,ok
4_right,right (11).jpg,-9.68,311,573,268,321,615,820,ok
4_right,right (1194).jpg,-23.61,271,524,198,357,615,820,ok
4_right,right (1195).jpg,,,,,,615,820,skipped
4_right,right (1456).jpg,-45.43,240,575,106,443,615,820,ok
4_right,right (1753).jpg,-30.85,212,583,120,429,615,820,ok
4_right,right (2039).jpg,-22.54,230,572,147,372,615,820,ok
4_right,right (2092).jpg,-57.78,219,508,73,416,615,820,ok
4_right,right (2378).jpg,-24.04,369,610,253,350,615,820,ok
4_right,right (2379).jpg,,,,,,615,820,skipped
4_right,right (2936).jpg,-34.67,329,620,181,406,615,820,ok
4_right,right (3223).jpg,-25.96,259,512,166,321,615,820,ok
4_right,right (3301).jpg,-23.33,226,534,135,323,615,820,ok
4_right,right (569).jpg,-20.07,254,582,159,322,615,820,ok
4_right,right (855).jpg,-15.35,242,587,172,332,615,820,ok
