class,filename,angle_deg,x1,y1,x2,y2,view_w,view_h,status
3_left,20260708_203311.jpg,52.24,153,532,357,374,615,820,ok
3_left,20260708_203334.jpg,43.74,240,572,373,433,615,820,ok
3_left,20260708_203344.jpg,37.38,242,566,391,371,615,820,ok
3_left,20260709_201944.jpg,45.17,240,558,409,390,615,820,ok
3_left,20260709_202953.jpg,43.03,223,532,377,367,615,820,ok
3_left,20260709_203041.jpg,45.31,200,543,385,360,615,820,ok
3_left,20260719_141740.jpg,39.47,219,535,415,297,615,820,ok
3_left,20260722_133658.jpg,55.86,214,487,419,348,615,820,ok
3_left,20260722_133707.jpg,53.04,217,466,411,320,615,820,ok
3_left,20260722_133710.jpg,64.43,253,415,462,315,615,820,ok
3_left,20260722_133728.jpg,64.34,291,490,520,380,615,820,ok
3_left,20260722_133731.jpg,58.22,258,457,505,304,615,820,ok
3_left,20260724_180436.jpg,49.77,244,455,484,252,615,820,ok
3_left,20260724_190451.jpg,50.97,224,451,451,267,615,820,ok
3_left,20260724_201327.jpg,65.54,219,486,463,375,615,820,ok
3_left,20260724_201426.jpg,57.57,136,431,402,262,615,820,ok
3_left,20260724_201427.jpg,63.19,185,397,466,255,615,820,ok
3_left,20260724_202157.jpg,47.02,197,436,402,245,615,820,ok
3_left,20260724_202159.jpg,52.06,198,420,452,222,615,820,ok
3_left,20260724_202446.jpg,53.40,221,418,462,239,615,820,ok
3_left,20260724_202718.jpg,62.56,200,372,485,224,615,820,ok
3_left,20260727_151140.jpg,55.59,215,461,523,250,615,820,ok
3_left,20260727_151144.jpg,46.53,178,440,390,239,615,820,ok
3_left,20260727_151146.jpg,41.38,256,505,493,236,615,820,ok
3_left,20260730_190446.jpg,31.22,262,497,439,205,615,820,ok
3_left,20260730_190448.jpg,40.13,239,458,470,184,615,820,ok
3_left,20260731_012051.jpg,53.62,242,451,508,255,615,820,ok
3_left,20260731_012230.jpg,55.05,221,458,500,263,615,820,ok
3_left,20260731_012403.jpg,71.04,182,472,476,371,615,820,ok
3_left,20260731_012428.jpg,59.38,192,458,491,281,615,820,ok
3_left,20260731_012620.jpg,73.61,238,449,544,359,615,820,ok
3_left,20260731_012633.jpg,60.95,200,494,479,339,615,820,ok
3_left,20260731_012912.jpg,52.97,174,548,406,373,615,820,ok
3_left,20260731_013103.jpg,59.10,227,537,501,373,615,820,ok
3_left,20260731_013835.jpg,67.20,166,509,480,377,615,820,ok
3_left,20260731_013848.jpg,58.17,203,504,472,337,615,820,ok
3_left,20260731_014014.jpg,73.28,233,519,506,437,615,820,ok
3_left,20260731_014842.jpg,48.01,307,654,567,420,615,820,ok
3_left,20260731_014851.jpg,65.59,239,535,499,417,615,820,ok
3_left,20260731_014958.jpg,57.88,213,602,479,435,615,820,ok
3_left,20260731_015123.jpg,57.34,183,556,495,356,615,820,ok
3_left,20260731_015244.jpg,66.01,146,518,492,364,615,820,ok
3_left,20260731_015308.jpg,62.22,175,544,511,367,615,820,ok
3_left,20260731_015603.jpg,69.44,113,563,481,425,615,820,ok
3_left,20260731_015643.jpg,71.28,234,576,538,473,615,820,ok
3_left,20260731_015831.jpg,53.23,239,584,508,383,615,820,ok
3_left,20260731_020033.jpg,66.34,178,549,518,400,615,820,ok
3_left,20260731_020211.jpg,61.50,207,508,428,388,615,820,ok
3_left,20260731_020847.jpg,66.06,219,526,505,399,615,820,ok
3_left,20260731_021434.jpg,63.01,149,499,418,362,615,820,ok
3_left,20260731_022047.jpg,60.52,184,529,414,399,615,820,ok
3_left,20260731_022112.jpg,70.57,206,568,498,465,615,820,ok
3_left,20260731_022547.jpg,68.70,216,558,493,450,615,820,ok
3_left,20260804_182410.jpg,54.03,255,579,543,370,615,820,ok
3_left,20260805_202408.jpg,58.83,284,577,484,456,615,820,ok
3_left,20260805_202411.jpg,57.83,248,578,469,439,615,820,ok
3_left,20260805_202442.jpg,60.44,253,570,514,422,615,820,ok
3_left,20260805_202450.jpg,49.69,256,518,487,322,615,820,ok
3_left,20260806_203443.jpg,62.39,264,532,591,361,615,820,ok
3_left,20260806_203447.jpg,68.49,237,396,577,262,615,820,ok
3_left,20260809_172943.jpg,48.51,295,483,563,246,615,820,ok
3_left,20260809_173618.jpg,55.65,360,542,600,378,615,820,ok
3_left,20260809_173925.jpg,69.90,140,571,386,481,615,820,ok
3_left,20260812_203835.jpg,50.19,177,594,405,404,615,820,ok
3_left,20260812_205304.jpg,66.06,150,577,445,446,615,820,ok
3_left,20260812_205410.jpg,71.92,143,565,434,470,615,820,ok
3_left,20260823_160903.jpg,42.00,208,602,434,351,615,820,ok
3_left,20260823_161829.jpg,48.31,278,567,516,355,615,820,ok
3_left,20260824_184815.jpg,48.27,308,556,493,391,615,820,ok
3_left,20260824_184901.jpg,9.21,342,550,378,328,615,820,ok
3_left,20260824_195734.jpg,39.30,248,555,442,318,615,820,ok
3_left,20260824_200139.jpg,53.79,224,542,463,367,615,820,ok
3_left,20260828_104623.jpg,48.09,231,541,475,322,615,820,ok
3_left,20260831_200450.jpg,47.29,209,509,430,305,615,820,ok
3_left,20260831_201016.jpg,42.45,246,529,450,306,615,820,ok
3_left,20260831_201159.jpg,34.33,271,536,424,312,615,820,ok
3_left,20260831_201245.jpg,54.30,264,550,463,407,615,820,ok
3_left,20260831_201313.jpg,37.42,219,558,372,358,615,820,ok
3_left,20260831_201325.jpg,42.40,223,572,423,353,615,820,ok
3_left,20260831_201420.jpg,50.25,273,518,463,360,615,820,ok
3_left,20260831_201440.jpg,50.57,293,526,445,401,615,820,ok
3_left,20260902_165849.jpg,56.16,279,496,458,376,615,820,ok
3_left,20260902_165851.jpg,31.22,248,516,365,323,615,820,ok
3_left,20260902_165932.jpg,37.23,251,528,403,328,615,820,ok
3_left,20260902_165942.jpg,29.82,270,528,403,296,615,820,ok
3_left,20260902_170359.jpg,56.98,211,506,468,339,615,820,ok
3_left,20260902_170405.jpg,16.43,314,486,383,252,615,820,ok
3_left,20260904_161730.jpg,42.18,246,482,439,269,615,820,ok
3_left,20260904_161733.jpg,27.73,248,460,381,207,615,820,ok
3_left,20260904_161813.jpg,32.08,223,556,401,272,615,820,ok
3_left,20260904_161814.jpg,44.87,248,582,472,357,615,820,ok
3_left,20260904_161820.jpg,17.62,270,626,377,289,615,820,ok
3_left,20260904_170802.jpg,27.66,278,551,408,303,615,820,ok
3_left,20260904_170803.jpg,58.59,284,552,510,414,615,820,ok
3_left,20260904_170830.jpg,26.40,284,602,426,316,615,820,ok
3_left,20260904_170831.jpg,,402,398,404,395,615,820,skipped
3_left,20260904_170845.jpg,,321,605,464,454,615,820,skipped
3_left,20260904_170847.jpg,,,,,,615,820,skipped
3_left,20260904_172132.jpg,,,,,,615,820,skipped
3_left,20260904_172133.jpg,40.49,290,675,512,415,615,820,ok
3_left,20260904_172204.jpg,15.47,311,659,412,294,615,820,ok
3_left,20260907_205239.jpg,42.64,281,599,514,346,615,820,ok
3_left,20260907_205240.jpg,20.32,314,608,431,292,615,820,ok
3_left,20260907_205241.jpg,7.04,329,603,371,263,615,820,ok
3_left,20260907_205246.jpg,33.11,292,568,457,315,615,820,ok
3_left,20260907_205442.jpg,40.71,268,638,484,387,622,820,ok
3_left,20260907_205457.jpg,36.50,313,633,498,383,618,820,ok
3_left,20260907_205509.jpg,22.47,316,653,469,283,615,820,ok
3_left,20260907_205647.jpg,26.28,315,627,474,305,615,820,ok
3_left,20260907_205703.jpg,44.38,300,572,484,384,615,820,ok
3_left,20260907_205809.jpg,41.50,231,591,438,357,615,820,ok
3_left,20260907_205821.jpg,46.20,272,598,442,435,615,820,ok
3_left,20260907_205845.jpg,36.61,210,618,444,303,615,820,ok
3_left,20260907_210054.jpg,47.72,260,566,514,335,615,820,ok
3_left,20260907_210123.jpg,40.77,269,581,507,305,615,820,ok
3_left,20260907_210144.jpg,29.94,337,506,466,282,615,820,ok
3_left,20260907_210151.jpg,58.52,93,574,338,424,615,820,ok
3_left,20260907_210153.jpg,55.54,216,553,487,367,615,820,ok
3_left,20260907_210211.jpg,51.63,169,649,409,459,615,820,ok
3_left,20260907_210415.jpg,39.05,222,636,394,424,615,820,ok
3_left,20260907_210423.jpg,32.92,266,622,400,415,615,820,ok
3_left,20260907_210546.jpg,40.58,216,616,371,435,615,820,ok
3_left,20260907_210554.jpg,31.87,212,569,304,421,615,820,ok
3_left,20260907_210603.jpg,23.55,352,621,430,442,615,820,ok
3_left,20260907_210649.jpg,29.74,408,663,540,432,615,820,ok
3_left,20260907_210703.jpg,34.30,256,633,417,397,615,820,ok
3_left,20260907_210724.jpg,36.15,315,675,475,456,615,820,ok
3_left,20260907_210733.jpg,40.64,282,621,476,395,615,820,ok
3_left,20260907_210906.jpg,31.31,363,620,523,357,615,820,ok
3_left,20260907_210917.jpg,34.61,329,595,476,382,615,820,ok
3_left,20260907_210957.jpg,34.99,314,611,468,391,615,820,ok
3_left,20260907_211008.jpg,22.78,288,622,406,341,615,820,ok
3_left,20260907_211144.jpg,24.36,351,594,461,351,615,820,ok
3_left,20260907_211147.jpg,51.20,276,595,521,398,615,820,ok
3_left,20260907_211203.jpg,37.37,227,601,395,381,615,820,ok
3_left,20260907_211210.jpg,66.87,268,513,474,425,615,820,ok
3_left,20260907_211211.jpg,58.85,205,560,430,424,615,820,ok
3_left,20260907_211358.jpg,34.09,204,582,336,387,615,820,ok
3_left,left (1184).jpg,47.09,274,576,473,391,615,820,ok
3_left,left (1393).jpg,,,,,,615,820,skipped
3_left,left (1625).jpg,51.31,231,599,492,390,615,820,ok
3_left,left (1666).jpg,69.23,226,487,466,396,615,820,ok
3_left,left (1900).jpg,46.81,238,455,467,240,615,820,ok
3_left,left (2).jpg,41.34,227,417,410,209,615,820,ok
3_left,left (210).jpg,51.02,265,552,506,357,615,820,ok
3_left,left (2133).jpg,42.39,231,454,461,202,615,820,ok
3_left,left (2341).jpg,47.70,240,507,506,265,615,820,ok
3_left,left (235).jpg,42.01,214,448,450,186,615,820,ok
3_left,left (2574).jpg,54.44,203,489,445,316,615,820,ok
3_left,left (2630).jpg,55.76,292,529,555,350,615,820,ok
3_left,left (2849).jpg,65.49,252,479,559,339,615,820,ok
3_left,left (3072).jpg,53.43,176,461,455,254,615,820,ok
3_left,left (3290).jpg,57.13,234,436,545,235,615,820,ok
3_left,left (3306).jpg,61.14,205,425,508,258,615,820,ok
3_left,left (3355).jpg,58.15,170,423,500,218,615,820,ok
3_left,left (3588).jpg,57.54,140,398,467,190,615,820,ok
3_left,left (443).jpg,28.65,367,576,520,296,615,820,ok
3_left,left (508).jpg,33.06,359,553,525,298,615,820,ok
3_left,left (718).jpg,33.65,266,497,479,177,615,820,ok
3_left,left (951).jpg,30.90,283,427,432,178,615,820,ok
4_right,20260708_192203.jpg,-41.08,267,443,63,209,615,820,ok
4_right,20260708_203255.jpg,-34.13,231,606,69,367,615,820,ok
4_right,20260708_203259.jpg,-42.03,295,616,94,393,615,820,ok
4_right,20260709_201946.jpg,-24.38,295,677,150,357,615,820,ok
4_right,20260709_203000.jpg,-42.78,444,567,196,299,615,820,ok
4_right,20260709_203021.jpg,-58.68,366,514,62,329,615,820,ok
4_right,20260709_203844.jpg,-47.22,314,496,113,310,615,820,ok
4_right,20260719_141743.jpg,-25.33,381,508,239,208,615,820,ok
4_right,20260719_141815.jpg,-30.02,313,573,116,232,615,820,ok
4_right,20260719_141816.jpg,-25.15,275,509,113,164,615,820,ok
4_right,20260719_141822.jpg,-43.88,272,512,97,330,615,820,ok
4_right,20260719_150939.jpg,-32.82,256,534,67,241,615,820,ok
4_right,20260722_133700.jpg,-47.70,265,484,54,292,615,820,ok
4_right,20260722_133704.jpg,-27.46,238,545,106,291,615,820,ok
4_right,20260724_190853.jpg,-40.50,269,621,41,354,615,820,ok
4_right,20260724_190909.jpg,-28.41,312,580,120,225,615,820,ok
4_right,20260724_190912.jpg,-38.59,288,593,59,306,615,820,ok
4_right,20260724_200442.jpg,-38.88,246,580,21,301,615,820,ok
4_right,20260724_200446.jpg,-23.42,302,619,143,252,615,820,ok
4_right,20260724_200447.jpg,-39.79,411,652,127,311,615,820,ok
4_right,20260724_200454.jpg,-30.62,316,626,129,310,615,820,ok
4_right,20260724_201403.jpg,-49.89,312,511,109,340,615,820,ok
4_right,20260724_201430.jpg,-60.49,284,495,72,375,615,820,ok
4_right,20260724_201431.jpg,-32.67,266,576,123,353,615,820,ok
4_right,20260724_201455.jpg,-38.96,300,642,114,412,615,820,ok
4_right,20260724_201456.jpg,-53.00,247,576,28,411,615,820,ok
4_right,20260724_202200.jpg,-48.88,318,576,121,404,615,820,ok
4_right,20260724_202202.jpg,-32.94,324,602,162,352,615,820,ok
4_right,20260724_202443.jpg,-40.20,275,614,73,375,615,820,ok
4_right,20260724_202712.jpg,-40.68,256,489,103,311,615,820,ok
4_right,20260727_151135.jpg,-47.39,259,517,72,345,615,820,ok
4_right,20260727_151147.jpg,-45.15,355,613,159,418,615,820,ok
4_right,20260727_151149.jpg,-36.01,305,557,156,352,615,820,ok
4_right,20260730_190450.jpg,-39.17,297,559,143,370,615,820,ok
4_right,20260730_190453.jpg,-50.29,291,575,108,423,615,820,ok
4_right,20260731_012218.jpg,-57.11,284,563,83,433,615,820,ok
4_right,20260731_012312.jpg,-29.41,289,543,174,339,615,820,ok
4_right,20260731_012352.jpg,-39.92,293,592,129,396,615,820,ok
4_right,20260731_012416.jpg,-58.04,301,585,59,434,615,820,ok
4_right,20260731_012611.jpg,-63.53,229,552,-14,431,615,820,ok
4_right,20260731_012629.jpg,-43.43,314,590,136,402,615,820,ok
4_right,20260731_012908.jpg,-36.43,341,645,172,416,615,820,ok
4_right,20260731_013059.jpg,-52.29,325,644,78,453,615,820,ok
4_right,20260731_013106.jpg,-47.74,273,628,54,429,615,820,ok
4_right,20260731_013423.jpg,-41.50,263,568,94,377,615,820,ok
4_right,20260731_013453.jpg,-56.87,263,615,73,491,615,820,ok
4_right,20260731_013608.jpg,-60.83,266,587,51,467,615,820,ok
4_right,20260731_013837.jpg,-59.89,197,557,28,459,615,820,ok
4_right,20260731_013838.jpg,-56.55,357,614,80,431,615,820,ok
4_right,20260731_013850.jpg,-55.67,313,581,108,441,615,820,ok
4_right,20260731_014023.jpg,-44.31,263,612,99,444,615,820,ok
4_right,20260731_014024.jpg,-57.59,302,632,72,486,615,820,ok
4_right,20260731_014423.jpg,-51.97,291,613,89,455,615,820,ok
4_right,20260731_014937.jpg,-35.26,234,652,94,454,615,820,ok
4_right,20260731_015001.jpg,-42.35,325,633,181,475,615,820,ok
4_right,20260731_015126.jpg,-56.68,320,611,104,469,615,820,ok
4_right,20260731_015207.jpg,-35.92,285,620,151,435,615,820,ok
4_right,20260731_015235.jpg,-46.04,303,646,78,429,615,820,ok
4_right,20260731_015310.jpg,-47.17,294,632,89,442,615,820,ok
4_right,20260731_015640.jpg,-44.01,287,634,87,427,615,820,ok
4_right,20260731_015826.jpg,-49.28,233,591,32,418,615,820,ok
4_right,20260731_015834.jpg,-45.30,244,608,53,419,615,820,ok
4_right,20260731_020200.jpg,-45.15,249,579,63,394,615,820,ok
4_right,20260731_020222.jpg,-46.60,239,615,37,424,615,820,ok
4_right,20260731_020552.jpg,-49.91,293,584,116,435,615,820,ok
4_right,20260731_020835.jpg,-49.73,355,628,152,456,615,820,ok
4_right,20260731_020844.jpg,-41.71,332,592,160,399,615,820,ok
4_right,20260731_021438.jpg,-44.03,319,631,144,450,615,820,ok
4_right,20260731_022044.jpg,-46.06,307,615,115,430,615,820,ok
4_right,20260731_022050.jpg,-52.76,326,626,130,477,615,820,ok
4_right,20260731_022543.jpg,-52.65,338,647,110,473,615,820,ok
4_right,20260803_202350.jpg,-50.71,307,629,65,431,615,820,ok
4_right,20260803_202401.jpg,-49.16,312,668,113,496,615,820,ok
4_right,20260803_202404.jpg,-42.45,351,666,147,443,615,820,ok
4_right,20260803_202425.jpg,-52.09,348,634,113,451,615,820,ok
4_right,20260803_202436.jpg,-45.58,348,647,150,453,615,820,ok
4_right,20260803_202438.jpg,-53.43,387,647,112,443,615,820,ok
4_right,20260803_203502.jpg,-60.95,285,582,87,472,615,820,ok
4_right,20260803_203754.jpg,-58.25,307,637,84,499,615,820,ok
4_right,20260803_203914.jpg,-74.96,302,611,-7,528,615,820,ok
4_right,20260803_203917.jpg,-46.30,312,667,132,495,615,820,ok
4_right,20260803_203942.jpg,-46.77,321,693,121,505,615,820,ok
4_right,20260803_203945.jpg,-55.13,264,661,20,491,615,820,ok
4_right,20260804_182205.jpg,-50.01,295,627,84,450,615,820,ok
4_right,20260804_182403.jpg,-44.71,369,615,173,417,615,820,ok
4_right,20260804_182405.jpg,-60.80,345,604,48,438,615,820,ok
4_right,20260805_182210.jpg,-64.74,381,654,78,511,615,820,ok
4_right,20260805_202144.jpg,-47.55,336,666,125,473,615,820,ok
4_right,20260805_202149.jpg,-58.55,312,646,106,520,615,820,ok
4_right,20260806_203445.jpg,-51.16,333,672,138,515,615,820,ok
4_right,20260808_114925.jpg,-56.25,359,645,139,498,615,820,ok
4_right,20260809_172941.jpg,-47.01,324,621,118,429,615,820,ok
4_right,20260809_173622.jpg,-50.83,367,647,124,449,615,820,ok
4_right,20260809_173921.jpg,-57.08,327,639,86,483,615,820,ok
4_right,20260809_180128.jpg,-38.89,324,612,178,431,615,820,ok
4_right,20260809_180436.jpg,-70.00,363,649,91,550,615,820,ok
4_right,20260809_184426.jpg,-67.85,364,644,111,541,615,820,ok
4_right,20260812_203831.jpg,-31.68,328,655,191,433,615,820,ok
4_right,20260812_203832.jpg,-41.27,319,630,154,442,615,820,ok
4_right,20260812_205130.jpg,-55.80,325,637,119,497,615,820,ok
4_right,20260812_205232.jpg,-68.67,365,620,91,513,615,820,ok
4_right,20260812_205408.jpg,-65.51,338,615,79,497,615,820,ok
4_right,20260821_191004.jpg,-65.88,356,620,126,517,615,820,ok
4_right,20260821_191014.jpg,-51.58,366,623,158,458,615,820,ok
4_right,20260821_193234.jpg,-44.48,354,633,191,467,615,820,ok
4_right,20260823_142842.jpg,-44.36,308,613,132,433,615,820,ok
4_right,20260823_160640.jpg,-40.02,283,608,131,427,615,820,ok
4_right,20260823_160704.jpg,-43.00,304,587,138,409,615,820,ok
4_right,20260823_160853.jpg,-43.65,325,607,138,411,615,820,ok
4_right,20260823_160857.jpg,,,,,,615,820,skipped
4_right,20260824_195730.jpg,-42.47,335,605,119,369,615,820,ok
4_right,20260824_200051.jpg,-23.69,339,597,235,360,615,820,ok
4_right,20260824_200250.jpg,-48.92,371,645,114,421,615,820,ok
4_right,20260827_201707.jpg,-39.37,298,616,115,393,615,820,ok
4_right,20260827_205639.jpg,-51.05,309,595,90,418,615,820,ok
4_right,20260828_104040.jpg,-11.63,277,587,220,310,615,820,ok
4_right,20260828_104042.jpg,-39.46,300,598,109,366,615,820,ok
4_right,20260828_104621.jpg,-36.05,372,690,174,418,615,820,ok
4_right,20260828_104642.jpg,-24.12,331,669,168,305,615,820,ok
4_right,20260828_115144.jpg,-36.97,310,636,109,369,615,820,ok
4_right,20260831_200234.jpg,-44.61,316,643,98,422,615,820,ok
4_right,20260831_200454.jpg,-39.59,256,607,127,451,615,820,ok
4_right,20260831_200615.jpg,,,,,,615,820,skipped
4_right,20260831_200628.jpg,-16.70,283,624,208,374,615,820,ok
4_right,20260831_200820.jpg,-34.70,302,649,131,402,615,820,ok
4_right,20260831_200935.jpg,-47.11,314,584,117,401,615,820,ok
4_right,20260831_201020.jpg,-44.15,367,615,200,443,615,820,ok
4_right,20260831_201133.jpg,-40.75,376,653,189,436,615,820,ok
4_right,20260831_201149.jpg,-42.78,399,668,201,454,615,820,ok
4_right,20260831_201202.jpg,-38.44,367,670,190,447,615,820,ok
4_right,20260831_201242.jpg,-49.56,400,673,170,477,615,820,ok
4_right,20260831_201316.jpg,-41.22,344,635,160,425,615,820,ok
4_right,20260831_201327.jpg,-37.93,314,647,141,425,615,820,ok
4_right,20260831_201437.jpg,-24.88,302,659,155,342,615,820,ok
4_right,20260902_165935.jpg,-12.70,278,631,196,267,615,820,ok
4_right,20260902_170356.jpg,-19.57,300,561,198,274,615,820,ok
4_right,20260902_173821.jpg,-12.15,276,553,214,265,615,820,ok
4_right,20260904_161748.jpg,-43.93,343,591,106,345,615,820,ok
4_right,20260904_161749.jpg,-27.88,302,610,165,351,615,820,ok
4_right,20260904_161751.jpg,-18.49,313,616,207,299,615,820,ok
4_right,20260904_161806.jpg,-41.76,333,602,116,359,615,820,ok
4_right,20260904_161808.jpg,-26.40,263,582,121,296,615,820,ok
4_right,20260904_161809.jpg,-16.92,282,613,181,281,615,820,ok
4_right,20260904_161823.jpg,-17.76,305,614,207,308,615,820,ok
4_right,20260904_165508.jpg,-14.95,302,616,208,264,615,820,ok
4_right,20260904_170758.jpg,-42.55,275,538,74,319,615,820,ok
4_right,20260904_170800.jpg,-14.64,227,618,145,304,615,820,ok
4_right,20260904_170825.jpg,-32.59,259,695,80,415,615,820,ok
4_right,20260904_170827.jpg,-12.51,209,629,144,336,615,820,ok
4_right,20260904_170849.jpg,-20.72,304,557,203,290,615,820,ok
4_right,20260904_170850.jpg,-45.90,420,661,130,380,615,820,ok
4_right,20260904_172128.jpg,-48.54,348,598,116,393,615,820,ok
4_right,20260904_172129.jpg,-35.89,299,549,134,321,615,820,ok
4_right,20260904_172200.jpg,-42.12,339,610,122,370,615,820,ok
4_right,20260904_172201.jpg,-18.30,264,565,181,314,615,820,ok
4_right,20260907_205243.jpg,-26.09,324,575,206,334,615,820,ok
4_right,20260907_205506.jpg,-20.81,330,619,219,327,615,820,ok
4_right,20260907_205513.jpg,-18.07,300,592,222,353,615,820,ok
4_right,20260907_205650.jpg,-24.62,348,622,238,382,615,820,ok
4_right,20260907_205806.jpg,-22.75,366,635,244,344,615,820,ok
4_right,20260907_205819.jpg,-36.75,374,582,209,361,615,820,ok
4_right,20260907_205849.jpg,-36.45,384,647,223,429,615,820,ok
4_right,20260907_210036.jpg,-42.14,346,614,156,404,615,820,ok
4_right,20260907_210104.jpg,-41.63,373,612,189,405,615,820,ok
4_right,20260907_210148.jpg,-40.48,347,645,155,420,615,820,ok
4_right,20260907_210155.jpg,-35.13,305,637,153,421,615,820,ok
4_right,20260907_210228.jpg,-38.59,354,611,196,413,615,820,ok
4_right,20260907_210411.jpg,-32.20,342,596,211,388,615,820,ok
4_right,20260907_210420.jpg,-48.42,382,639,178,458,615,820,ok
4_right,20260907_210428.jpg,-32.49,284,648,142,425,615,820,ok
4_right,20260907_210542.jpg,-29.27,311,691,186,468,615,820,ok
4_right,20260907_210551.jpg,-25.49,316,630,224,437,615,820,ok
4_right,20260907_210600.jpg,-24.54,315,598,236,425,615,820,ok
4_right,20260907_210653.jpg,-29.16,336,609,230,419,615,820,ok
4_right,20260907_210659.jpg,-32.60,370,639,244,442,615,820,ok
4_right,20260907_210721.jpg,-36.65,339,667,185,460,615,820,ok
4_right,20260907_210737.jpg,-30.88,312,661,187,452,615,820,ok
4_right,20260907_210909.jpg,-23.20,341,674,254,471,615,820,ok
4_right,20260907_210914.jpg,-34.52,379,675,227,454,615,820,ok
4_right,20260907_210953.jpg,-30.13,311,665,163,410,615,820,ok
4_right,20260907_211011.jpg,-13.34,283,641,214,350,615,820,ok
4_right,20260907_211119.jpg,-32.47,340,604,193,373,615,820,ok
4_right,20260907_211153.jpg,-42.77,320,604,147,417,615,820,ok
4_right,20260907_211202.jpg,-21.70,316,635,240,444,615,820,ok
4_right,20260907_211208.jpg,-62.78,314,682,69,556,615,820,ok
4_right,20260907_211401.jpg,-45.86,443,645,273,480,615,820,ok
4_right,right (11).jpg,-14.15,374,676,284,319,615,820,ok
4_right,right (1194).jpg,-44.29,379,533,179,328,615,820,ok
4_right,right (1195).jpg,-35.69,334,589,181,376,615,820,ok
4_right,right (1456).jpg,-50.91,342,604,81,392,615,820,ok
4_right,right (1753).jpg,-52.50,308,612,76,434,615,820,ok
4_right,right (2039).jpg,-43.19,392,632,162,387,615,820,ok
4_right,right (2092).jpg,-54.63,390,654,90,441,615,820,ok
4_right,right (2378).jpg,-39.10,367,618,176,383,615,820,ok
4_right,right (2379).jpg,-39.95,410,652,209,412,615,820,ok
4_right,right (2936).jpg,-54.92,447,695,111,459,615,820,ok
4_right,right (3223).jpg,-44.88,423,634,191,401,615,820,ok
4_right,right (3301).jpg,-45.45,394,666,136,412,615,820,ok
4_right,right (569).jpg,-38.95,387,613,176,352,615,820,ok
4_right,right (855).jpg,-44.49,416,548,192,320,615,820,ok
