file,zone,cw_area,y_top,y_bot,sidewalk_area
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003060.jpg,none,0.0,,,0.9868
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003061.jpg,none,0.0,,,0.951
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003062.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003063.jpg,none,0.0,,,0.0335
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003064.jpg,none,0.0,,,0.9081
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003065.jpg,none,0.0,,,1.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003066.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003067.jpg,none,0.0,,,0.9347
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003068.jpg,none,0.0,,,0.0072
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003069.jpg,none,0.0,,,0.8893
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003070.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003071.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003072.jpg,none,0.0,,,0.944
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003073.jpg,none_far,0.0096,0.048,0.104,0.8486
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003074.jpg,none,0.0,,,0.8184
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003075.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003076.jpg,none_far,0.0021,0.0,0.089,0.9676
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003077.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003078.jpg,none,0.0,,,0.8791
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003079.jpg,none,0.0,,,0.9521
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003080.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003081.jpg,none,0.0,,,0.936
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003082.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_026/MP_SEL_SUR_003083.jpg,none,0.0,,,0.9763
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003084.jpg,none,0.0,,,0.9694
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003085.jpg,none,0.0,,,0.1853
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003086.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003087.jpg,none,0.0,,,0.2614
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003088.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003089.jpg,none,0.0,,,0.9328
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003090.jpg,none,0.0,,,0.9746
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003091.jpg,none,0.0,,,0.9996
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003092.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003093.jpg,on,0.9806,0.0,1.0,0.0191
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003094.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003095.jpg,none,0.0,,,0.9846
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003096.jpg,none,0.0,,,0.9388
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003097.jpg,none,0.0,,,0.1298
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003098.jpg,none,0.0,,,0.8366
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003099.jpg,none,0.0,,,0.8782
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003100.jpg,none,0.0,,,0.8978
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003101.jpg,none,0.0,,,0.9289
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003102.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003103.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003104.jpg,approach,0.5726,0.0,0.648,0.3613
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003105.jpg,none,0.0,,,0.9441
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003106.jpg,none,0.0,,,0.9165
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003107.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003108.jpg,none,0.0,,,0.8387
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003109.jpg,none_far,0.0001,0.156,0.159,0.8746
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003110.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003111.jpg,none,0.0,,,0.4923
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003112.jpg,none,0.0,,,0.6493
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003113.jpg,none,0.0,,,0.4779
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003114.jpg,none,0.0,,,0.9457
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003115.jpg,none,0.0,,,0.8821
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003116.jpg,none,0.0,,,0.9998
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003117.jpg,none,0.0,,,0.9936
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003118.jpg,none,0.0,,,0.8686
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003119.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003120.jpg,none_far,0.2614,0.0,0.581,0.4434
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003121.jpg,none,0.0,,,0.9746
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003122.jpg,none,0.0,,,0.903
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003123.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003124.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003125.jpg,none,0.0,,,0.8197
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003126.jpg,none,0.0,,,0.9715
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003127.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003128.jpg,none,0.0,,,0.9887
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003129.jpg,none,0.0,,,0.8553
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003130.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003131.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003132.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003133.jpg,none,0.0,,,0.7707
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003134.jpg,none,0.0,,,0.9983
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003135.jpg,none,0.0,,,0.7121
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003136.jpg,none,0.0,,,0.951
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003137.jpg,none,0.0,,,0.8547
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003138.jpg,on,0.7395,0.248,1.0,0.186
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003139.jpg,none,0.0,,,0.4315
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003140.jpg,none,0.0,,,0.8358
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003141.jpg,none,0.0,,,0.2504
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003142.jpg,none,0.0,,,0.9302
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003143.jpg,none,0.0,,,0.8992
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003144.jpg,none,0.0,,,0.7891
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003145.jpg,none,0.0,,,0.5245
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003147.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003148.jpg,none,0.0,,,0.9895
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003149.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003150.jpg,none,0.0,,,0.8551
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003151.jpg,none,0.0,,,0.0004
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003152.jpg,none,0.0,,,0.775
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003153.jpg,none,0.0,,,0.9044
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003154.jpg,none,0.0,,,0.9676
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003155.jpg,none,0.0,,,0.9512
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003156.jpg,none,0.0,,,0.8174
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003157.jpg,none,0.0,,,0.9735
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003158.jpg,none,0.0,,,0.808
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003159.jpg,none,0.0,,,0.4926
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003160.jpg,none,0.0,,,0.7609
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003161.jpg,none,0.0,,,0.9769
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003162.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_027/MP_SEL_SUR_003163.jpg,none,0.0,,,0.9036
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003164.jpg,none,0.0,,,0.9859
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003165.jpg,none,0.0,,,0.7361
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003166.jpg,none,0.0,,,0.9972
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003167.jpg,none,0.0,,,0.553
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003168.jpg,none,0.0,,,0.8949
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003169.jpg,none,0.0,,,0.8958
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003170.jpg,none,0.0,,,0.9982
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003171.jpg,none,0.0,,,0.2776
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003172.jpg,none_far,0.1682,0.0,0.226,0.8222
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003173.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003174.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003175.jpg,none,0.0,,,0.8808
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003176.jpg,none,0.0,,,0.7352
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003177.jpg,on,0.8743,0.063,1.0,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003178.jpg,none,0.0,,,0.7771
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003179.jpg,none,0.0,,,0.8093
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003180.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003181.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003182.jpg,none,0.0,,,1.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003183.jpg,none,0.0,,,1.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003184.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003185.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003186.jpg,none,0.0,,,0.7745
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003187.jpg,none,0.0,,,0.8625
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003188.jpg,none,0.0,,,0.8075
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003189.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003190.jpg,none,0.0,,,0.689
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003191.jpg,none,0.0,,,0.7473
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003192.jpg,none_far,0.009,0.0,0.081,0.8427
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003193.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003194.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003195.jpg,none,0.0,,,0.9359
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003196.jpg,none,0.0,,,0.877
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003197.jpg,none,0.0,,,0.0632
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003198.jpg,none,0.0,,,0.6422
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003199.jpg,none,0.0,,,0.6971
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003200.jpg,none,0.0,,,0.992
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003201.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003202.jpg,none,0.0,,,0.1498
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003203.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003204.jpg,none,0.0,,,0.9708
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003205.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003206.jpg,none,0.0,,,0.8956
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003207.jpg,none,0.0,,,0.5524
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003209.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003210.jpg,none,0.0,,,0.9727
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003211.jpg,none,0.0,,,0.8819
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003212.jpg,none,0.0,,,0.0004
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003213.jpg,none,0.0,,,0.9817
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003214.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003215.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003216.jpg,none,0.0,,,0.8042
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003217.jpg,none,0.0,,,0.9611
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003219.jpg,none_far,0.0272,0.0,0.059,0.6163
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003220.jpg,none,0.0,,,0.8469
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003221.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003222.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003223.jpg,none,0.0,,,0.937
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003224.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003225.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003226.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003227.jpg,none,0.0,,,0.5744
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003228.jpg,none,0.0,,,0.9585
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003229.jpg,none,0.0,,,0.8956
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003230.jpg,none,0.0,,,0.9657
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003231.jpg,none,0.0,,,0.7991
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003232.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003233.jpg,none,0.0,,,0.7574
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003234.jpg,none,0.0,,,0.3937
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003235.jpg,none,0.0,,,0.7013
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003236.jpg,none,0.0,,,0.0254
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003237.jpg,none,0.0,,,0.9591
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003238.jpg,none,0.0,,,0.0948
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003239.jpg,none,0.0,,,0.0189
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003240.jpg,none,0.0,,,0.0728
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003242.jpg,none,0.0,,,0.9333
aihub_raw/surface/Surface_1/Surface_028/MP_SEL_SUR_003243.jpg,none,0.0,,,0.1248
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003244.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003245.jpg,none,0.0,,,0.8876
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003246.jpg,none,0.0,,,0.8788
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003247.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003248.jpg,none,0.0,,,0.8685
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003249.jpg,none,0.0,,,1.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003250.jpg,none,0.0,,,0.8676
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003251.jpg,none,0.0,,,0.8391
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003253.jpg,none,0.0,,,0.999
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003254.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003255.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003256.jpg,none,0.0,,,0.9768
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003257.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003258.jpg,none,0.0,,,0.6705
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003259.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003260.jpg,none,0.0,,,0.3678
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003261.jpg,none,0.0,,,0.7793
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003262.jpg,none,0.0,,,0.9217
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003263.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003264.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003265.jpg,none,0.0,,,0.8491
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003266.jpg,none,0.0,,,0.9929
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003267.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003268.jpg,none,0.0,,,0.1064
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003269.jpg,none,0.0,,,0.8266
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003270.jpg,none,0.0,,,0.8816
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003271.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003272.jpg,none,0.0,,,0.9252
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003274.jpg,none,0.0,,,0.995
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003275.jpg,none,0.0,,,0.9599
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003276.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003277.jpg,none,0.0,,,0.9385
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003278.jpg,none,0.0,,,0.9324
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003279.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003280.jpg,none,0.0,,,0.6421
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003281.jpg,none,0.0,,,1.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003282.jpg,none,0.0,,,0.8048
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003283.jpg,none,0.0,,,0.9279
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003284.jpg,none,0.0,,,0.735
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003285.jpg,none,0.0,,,0.5721
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003286.jpg,none,0.0,,,0.929
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003287.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003288.jpg,none,0.0,,,0.815
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003289.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003290.jpg,none,0.0,,,0.003
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003291.jpg,none,0.0,,,0.9597
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003292.jpg,none,0.0,,,0.9121
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003293.jpg,approach,0.5252,0.0,0.874,0.1565
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003294.jpg,none,0.0,,,0.6493
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003295.jpg,none,0.0,,,0.7951
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003296.jpg,none,0.0,,,0.9387
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003297.jpg,none,0.0,,,0.9563
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003298.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003299.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003300.jpg,none,0.0,,,0.8941
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003301.jpg,none,0.0,,,0.9391
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003302.jpg,none,0.0,,,0.0426
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003303.jpg,none_far,0.006,0.0,0.052,0.8124
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003304.jpg,none,0.0,,,0.9635
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003305.jpg,none,0.0,,,0.9185
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003306.jpg,none,0.0,,,0.9914
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003307.jpg,none,0.0,,,0.8755
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003308.jpg,none,0.0,,,0.9711
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003309.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003310.jpg,none,0.0,,,0.9851
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003311.jpg,none,0.0,,,1.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003312.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003313.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003314.jpg,none,0.0,,,0.9473
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003315.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003316.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003317.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003318.jpg,none,0.0,,,0.2569
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003319.jpg,none,0.0,,,0.9916
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003320.jpg,none,0.0,,,0.8387
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003321.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003322.jpg,none,0.0,,,0.0117
aihub_raw/surface/Surface_1/Surface_029/MP_SEL_SUR_003323.jpg,none,0.0,,,0.6315
aihub_raw/surface/Surface_1/Surface_030/MP_SEL_SUR_003324.jpg,none,0.0,,,0.986
aihub_raw/surface/Surface_1/Surface_030/MP_SEL_SUR_003325.jpg,none,0.0,,,0.9589
aihub_raw/surface/Surface_1/Surface_030/MP_SEL_SUR_003326.jpg,none,0.0,,,0.9476
aihub_raw/surface/Surface_1/Surface_030/MP_SEL_SUR_003327.jpg,none,0.0,,,0.0
aihub_raw/surface/Surface_1/Surface_030/MP_SEL_SUR_003328.jpg,none,0.0,,,0.9983
